"gene_id" "effective_length"
"ENSG00000226376.1" 6.45
"ENSG00000226377.1" 332.23
"ENSG00000226380.8" 2427.09
"ENSG00000226383.6" 654.66
"ENSG00000226386.1" 60.94
"ENSG00000226387.2" 1019.16
"ENSG00000226388.1" 1117.16
"ENSG00000226389.3" 794.16
"ENSG00000226390.1" 530.16
"ENSG00000226392.1" 4.83
"ENSG00000226393.1" 269.38
"ENSG00000226394.2" 0
"ENSG00000226395.1" 18.55
"ENSG00000226396.1" 197.18
"ENSG00000226397.8" 952.5
"ENSG00000226398.1" 95.91
"ENSG00000226400.2" 31.03
"ENSG00000226401.3" 311.26
"ENSG00000226403.1" 114.18
"ENSG00000226405.1" 127.71
"ENSG00000226406.1" 577.16
"ENSG00000226407.1" 154.73
"ENSG00000226409.1" 562.16
"ENSG00000226410.1" 57.32
"ENSG00000226411.1" 15.21
"ENSG00000226412.1" 603.16
"ENSG00000226413.2" 659.16
"ENSG00000226414.1" 864.16
"ENSG00000226415.1" 491.17
"ENSG00000226416.1" 1617.16
"ENSG00000226419.7" 4192.74
"ENSG00000226420.1" 24.67
"ENSG00000226421.1" 638.16
"ENSG00000226423.1" 306.27
"ENSG00000226425.1" 184.5
"ENSG00000226426.1" 363.2
"ENSG00000226427.1" 41.14
"ENSG00000226428.1" 386.19
"ENSG00000226429.2" 66.14
"ENSG00000226430.5" 1769.16
"ENSG00000226431.1" 265.39
"ENSG00000226432.3" 618.16
"ENSG00000226433.1" 191.31
"ENSG00000226434.1" 181.65
"ENSG00000226435.10" 2270.28
"ENSG00000226436.1" 149.06
"ENSG00000226438.1" 299.28
"ENSG00000226439.3" 146.24
"ENSG00000226440.7" 479.12
"ENSG00000226441.2" 67.66
"ENSG00000226442.2" 50.32
"ENSG00000226443.3" 739.16
"ENSG00000226444.2" 982.16
"ENSG00000226445.1" 721.16
"ENSG00000226446.1" 365.2
"ENSG00000226447.1" 186.45
"ENSG00000226448.1" 501.17
"ENSG00000226449.1" 1321.16
"ENSG00000226450.2" 1231.16
"ENSG00000226453.1" 563.16
"ENSG00000226454.1" 164.25
"ENSG00000226455.1" 389.27
"ENSG00000226457.1" 126.8
"ENSG00000226461.3" 106.25
"ENSG00000226465.1" 74.62
"ENSG00000226466.2" 537.16
"ENSG00000226468.2" 537.16
"ENSG00000226469.1" 1741.16
"ENSG00000226470.1" 0
"ENSG00000226471.6" 46
"ENSG00000226472.8" 370.2
"ENSG00000226473.2" 222.74
"ENSG00000226474.1" 2.66
"ENSG00000226476.3" 2883.56
"ENSG00000226477.1" 31.03
"ENSG00000226478.3" 867.16
"ENSG00000226479.3" 1872.16
"ENSG00000226480.1" 663.16
"ENSG00000226481.3" 1114.16
"ENSG00000226482.1" 3184.16
"ENSG00000226483.2" 411.18
"ENSG00000226484.2" 1602.16
"ENSG00000226485.1" 695.16
"ENSG00000226486.1" 525.16
"ENSG00000226487.1" 122.26
"ENSG00000226488.1" 269.38
"ENSG00000226489.1" 85.06
"ENSG00000226490.1" 389.19
"ENSG00000226491.1" 602.16
"ENSG00000226493.1" 179.65
"ENSG00000226496.2" 751.96
"ENSG00000226497.1" 415.18
"ENSG00000226498.2" 626.16
"ENSG00000226499.1" 0
"ENSG00000226500.2" 153.78
"ENSG00000226501.2" 267.38
"ENSG00000226502.2" 1198.16
"ENSG00000226504.1" 13.66
"ENSG00000226506.5" 303.27
"ENSG00000226507.1" 596.16
"ENSG00000226508.1" 317.71
"ENSG00000226509.1" 0
"ENSG00000226510.1" 536.16
"ENSG00000226515.1" 0
"ENSG00000226516.7" 922.16
"ENSG00000226519.1" 90.85
"ENSG00000226520.1" 328.23
"ENSG00000226521.7" 686.17
"ENSG00000226522.1" 69.18
"ENSG00000226523.1" 5.49
"ENSG00000226525.5" 344.22
"ENSG00000226526.1" 377.19
"ENSG00000226527.1" 1102.16
"ENSG00000226529.1" 115.07
"ENSG00000226530.1" 238.62
"ENSG00000226532.1" 0
"ENSG00000226533.1" 301.28
"ENSG00000226534.1" 430.18
"ENSG00000226535.1" 1321.16
"ENSG00000226536.1" 88.36
"ENSG00000226537.2" 707.16
"ENSG00000226539.1" 459.17
"ENSG00000226540.2" 748.16
"ENSG00000226541.1" 66.9
"ENSG00000226542.1" 432.18
"ENSG00000226543.3" 195.22
"ENSG00000226544.4" 474.17
"ENSG00000226545.1" 158.52
"ENSG00000226547.2" 324.24
"ENSG00000226548.1" 393.19
"ENSG00000226549.3" 822.16
"ENSG00000226552.2" 1382.16
"ENSG00000226553.1" 1243.16
"ENSG00000226554.1" 533.16
"ENSG00000226555.1" 1004.16
"ENSG00000226556.2" 455.17
"ENSG00000226557.1" 1299.16
"ENSG00000226558.1" 0
"ENSG00000226562.3" 398.4
"ENSG00000226564.1" 289.31
"ENSG00000226565.2" 0
"ENSG00000226566.2" 267.38
"ENSG00000226567.1" 1391.04
"ENSG00000226570.2" 500.17
"ENSG00000226571.1" 407.32
"ENSG00000226572.1" 0
"ENSG00000226573.1" 70.72
"ENSG00000226576.1" 215.83
"ENSG00000226577.1" 796.16
"ENSG00000226578.1" 453.17
"ENSG00000226579.1" 863.16
"ENSG00000226580.1" 0
"ENSG00000226581.1" 378.19
"ENSG00000226582.1" 149.06
"ENSG00000226587.1" 258.43
"ENSG00000226590.1" 38.65
"ENSG00000226592.1" 612.16
"ENSG00000226594.1" 6.7
"ENSG00000226595.1" 80.99
"ENSG00000226597.1" 332.23
"ENSG00000226599.1" 355.21
"ENSG00000226600.3" 1039.16
"ENSG00000226601.1" 228.67
"ENSG00000226604.2" 1595.16
"ENSG00000226605.1" 28.3
"ENSG00000226608.3" 269.38
"ENSG00000226609.1" 163.29
"ENSG00000226611.2" 890.16
"ENSG00000226616.1" 700.16
"ENSG00000226617.1" 188.39
"ENSG00000226619.1" 7.23
"ENSG00000226620.7" 618.09
"ENSG00000226621.1" 32.16
"ENSG00000226622.5" 493.71
"ENSG00000226624.1" 351.21
"ENSG00000226625.1" 931.16
"ENSG00000226626.2" 510.17
"ENSG00000226627.1" 1993.16
"ENSG00000226629.1" 1882.16
"ENSG00000226631.1" 1970.16
"ENSG00000226632.1" 187.42
"ENSG00000226633.2" 226.69
"ENSG00000226636.1" 1595.16
"ENSG00000226640.2" 145.3
"ENSG00000226641.1" 252.47
"ENSG00000226642.1" 907.16
"ENSG00000226643.2" 73.05
"ENSG00000226644.5" 217.93
"ENSG00000226645.1" 162.34
"ENSG00000226646.1" 479.17
"ENSG00000226647.2" 477.17
"ENSG00000226648.1" 1203.16
"ENSG00000226649.1" 177.72
"ENSG00000226650.5" 4119.16
"ENSG00000226652.3" 442.19
"ENSG00000226653.2" 575.16
"ENSG00000226655.1" 218.79
"ENSG00000226658.1" 242.54
"ENSG00000226659.1" 339.22
"ENSG00000226660.2" 164.25
"ENSG00000226661.1" 376.19
"ENSG00000226662.2" 403.18
"ENSG00000226663.2" 1104.16
"ENSG00000226664.1" 17.68
"ENSG00000226665.1" 528.16
"ENSG00000226666.1" 1770.16
"ENSG00000226668.5" 1173.38
"ENSG00000226669.2" 420.18
"ENSG00000226670.1" 508.17
"ENSG00000226671.1" 353.21
"ENSG00000226673.2" 1705.16
"ENSG00000226674.8" 372.2
"ENSG00000226676.1" 238.84
"ENSG00000226677.3" 750.16
"ENSG00000226679.1" 396.19
"ENSG00000226680.2" 246.51
"ENSG00000226681.1" 274.36
"ENSG00000226683.2" 2014.16
"ENSG00000226685.4" 906.16
"ENSG00000226686.7" 470.24
"ENSG00000226688.6" 648.63
"ENSG00000226690.7" 664.01
"ENSG00000226693.1" 792.16
"ENSG00000226694.2" 174.82
"ENSG00000226695.1" 1256.16
"ENSG00000226696.5" 441.18
"ENSG00000226698.1" 63.89
"ENSG00000226699.1" 3.83
"ENSG00000226700.1" 274.36
"ENSG00000226701.1" 377.19
"ENSG00000226702.1" 641.16
"ENSG00000226703.1" 553.16
"ENSG00000226705.1" 631.16
"ENSG00000226706.1" 858.16
"ENSG00000226707.1" 144.36
"ENSG00000226708.1" 38.65
"ENSG00000226709.1" 53.08
"ENSG00000226711.6" 957.16
"ENSG00000226715.2" 660.18
"ENSG00000226716.1" 530.16
"ENSG00000226717.2" 2579.16
"ENSG00000226718.1" 16.42
"ENSG00000226721.2" 584.16
"ENSG00000226722.3" 295.2
"ENSG00000226723.2" 521.17
"ENSG00000226724.1" 586.16
"ENSG00000226725.2" 908.16
"ENSG00000226726.1" 91.69
"ENSG00000226729.3" 83.42
"ENSG00000226733.2" 527.17
"ENSG00000226734.1" 11.5
"ENSG00000226738.1" 0
"ENSG00000226739.1" 207.96
"ENSG00000226741.1" 4793.16
"ENSG00000226742.3" 538.54
"ENSG00000226744.1" 0
"ENSG00000226745.2" 426.18
"ENSG00000226746.2" 2585.16
"ENSG00000226747.6" 471.79
"ENSG00000226750.1" 0
"ENSG00000226751.2" 436.18
"ENSG00000226752.8" 519.9
"ENSG00000226753.1" 4.83
"ENSG00000226754.1" 922.16
"ENSG00000226755.2" 249.49
"ENSG00000226756.1" 368.2
"ENSG00000226757.2" 1971.16
"ENSG00000226758.1" 503.17
"ENSG00000226759.7" 505.59
"ENSG00000226761.3" 671.16
"ENSG00000226762.1" 135.06
"ENSG00000226763.4" 2122.16
"ENSG00000226764.2" 257.44
"ENSG00000226765.1" 606.16
"ENSG00000226766.1" 135.99
"ENSG00000226767.1" 1.97
"ENSG00000226769.1" 634.16
"ENSG00000226770.1" 698.16
"ENSG00000226771.1" 376.19
"ENSG00000226772.1" 280.33
"ENSG00000226773.1" 585.16
"ENSG00000226774.1" 180.62
"ENSG00000226776.1" 45.64
"ENSG00000226777.7" 1713.93
"ENSG00000226779.1" 779.16
"ENSG00000226780.1" 371.2
"ENSG00000226781.1" 80.18
"ENSG00000226782.2" 263.4
"ENSG00000226783.1" 2181.16
"ENSG00000226784.2" 506.17
"ENSG00000226785.1" 308.26
"ENSG00000226789.1" 2566.16
"ENSG00000226790.3" 880.16
"ENSG00000226791.6" 730.21
"ENSG00000226792.7" 1335.66
"ENSG00000226794.1" 691.16
"ENSG00000226797.1" 265.39
"ENSG00000226798.1" 532.16
"ENSG00000226800.5" 1654.16
"ENSG00000226801.2" 190.34
"ENSG00000226802.1" 598.16
"ENSG00000226803.7" 345.09
"ENSG00000226804.4" 901.16
"ENSG00000226806.1" 1603.16
"ENSG00000226807.6" 3058.97
"ENSG00000226808.1" 1715.16
"ENSG00000226810.3" 961.16
"ENSG00000226812.2" 312.81
"ENSG00000226813.2" 365.2
"ENSG00000226814.2" 312.26
"ENSG00000226816.2" 1774.16
"ENSG00000226818.1" 1591.16
"ENSG00000226819.1" 448.17
"ENSG00000226820.2" 929.16
"ENSG00000226822.2" 807.32
"ENSG00000226823.1" 217.8
"ENSG00000226824.6" 149.91
"ENSG00000226825.1" 80.71
"ENSG00000226827.1" 596.16
"ENSG00000226828.1" 1540.16
"ENSG00000226829.1" 382.19
"ENSG00000226831.1" 79.38
"ENSG00000226833.5" 386.34
"ENSG00000226835.2" 598.66
"ENSG00000226836.5" 150
"ENSG00000226837.2" 306.27
"ENSG00000226838.1" 98.47
"ENSG00000226839.1" 224.71
"ENSG00000226840.1" 909.16
"ENSG00000226842.1" 207.96
"ENSG00000226843.1" 0
"ENSG00000226845.1" 1029.16
"ENSG00000226846.1" 689.16
"ENSG00000226847.1" 617.16
"ENSG00000226849.1" 2423.16
"ENSG00000226851.1" 176.64
"ENSG00000226853.2" 137.84
"ENSG00000226854.1" 975.16
"ENSG00000226855.1" 624.16
"ENSG00000226856.5" 200.11
"ENSG00000226857.1" 158.52
"ENSG00000226859.1" 431.18
"ENSG00000226860.1" 79.38
"ENSG00000226861.1" 642.16
"ENSG00000226862.1" 69.95
"ENSG00000226863.1" 2125.16
"ENSG00000226864.2" 692.16
"ENSG00000226867.1" 50.32
"ENSG00000226868.1" 2.23
"ENSG00000226869.6" 675.45
"ENSG00000226870.2" 208.51
"ENSG00000226871.1" 278.34
"ENSG00000226872.1" 304.27
"ENSG00000226873.1" 755.16
"ENSG00000226874.1" 124.98
"ENSG00000226875.1" 353.21
"ENSG00000226876.2" 322.24
"ENSG00000226877.7" 181.07
"ENSG00000226878.2" 271.37
"ENSG00000226881.5" 171.93
"ENSG00000226883.1" 508.17
"ENSG00000226884.1" 1.3
"ENSG00000226885.1" 484.17
"ENSG00000226886.1" 9.54
"ENSG00000226887.7" 3451.19
"ENSG00000226888.2" 90.02
"ENSG00000226889.3" 316.25
"ENSG00000226890.1" 81.8
"ENSG00000226891.7" 451.17
"ENSG00000226899.1" 571.16
"ENSG00000226900.1" 375.2
"ENSG00000226902.1" 185.47
"ENSG00000226903.1" 109.51
"ENSG00000226904.1" 90.85
"ENSG00000226905.1" 223.73
"ENSG00000226906.1" 1087.16
"ENSG00000226908.1" 91.69
"ENSG00000226912.1" 190.34
"ENSG00000226913.1" 2344.16
"ENSG00000226915.1" 325.24
"ENSG00000226917.5" 479.17
"ENSG00000226918.1" 793.16
"ENSG00000226919.1" 313.25
"ENSG00000226920.1" 219.78
"ENSG00000226921.6" 537.23
"ENSG00000226925.1" 127.71
"ENSG00000226926.7" 531.09
"ENSG00000226927.1" 25.17
"ENSG00000226928.1" 161.38
"ENSG00000226929.3" 1035.16
"ENSG00000226930.1" 438.18
"ENSG00000226933.1" 602.16
"ENSG00000226935.6" 433.3
"ENSG00000226937.9" 2213.16
"ENSG00000226938.1" 128.62
"ENSG00000226939.1" 298.28
"ENSG00000226941.8" 1542.66
"ENSG00000226942.2" 1415.16
"ENSG00000226943.3" 512.17
"ENSG00000226944.1" 124.07
"ENSG00000226945.1" 352.21
"ENSG00000226946.1" 1425.16
"ENSG00000226947.1" 78.58
"ENSG00000226948.1" 534.16
"ENSG00000226949.1" 686.16
"ENSG00000226950.6" 624.27
"ENSG00000226952.1" 28.84
"ENSG00000226953.7" 262.84
"ENSG00000226954.1" 3516.16
"ENSG00000226955.1" 91.69
"ENSG00000226956.1" 257.44
"ENSG00000226957.1" 390.19
"ENSG00000226960.1" 330.23
"ENSG00000226961.3" 233.62
"ENSG00000226962.1" 316.25
"ENSG00000226963.1" 299.28
"ENSG00000226964.1" 341.22
"ENSG00000226965.1" 236.59
"ENSG00000226967.1" 886.16
"ENSG00000226968.1" 644.16
"ENSG00000226969.1" 127.13
"ENSG00000226970.2" 24.67
"ENSG00000226971.1" 1071.16
"ENSG00000226972.2" 227.68
"ENSG00000226973.1" 535.16
"ENSG00000226975.1" 268.38
"ENSG00000226976.3" 82.61
"ENSG00000226977.1" 58.03
"ENSG00000226978.1" 217.8
"ENSG00000226979.8" 1118.16
"ENSG00000226981.2" 785.16
"ENSG00000226982.4" 2319.16
"ENSG00000226983.2" 2460.16
"ENSG00000226984.1" 170
"ENSG00000226985.5" 269.52
"ENSG00000226986.4" 400.19
"ENSG00000226987.1" 300.28
"ENSG00000226989.1" 141.56
"ENSG00000226990.1" 172.89
"ENSG00000226991.2" 88.36
"ENSG00000226992.1" 333.23
"ENSG00000226994.7" 419.9
"ENSG00000226995.7" 491.85
"ENSG00000226996.5" 300.54
"ENSG00000226998.1" 405.18
"ENSG00000226999.1" 0
"ENSG00000227000.2" 1359.16
"ENSG00000227001.3" 402.18
"ENSG00000227002.2" 41.77
"ENSG00000227004.2" 9.54
"ENSG00000227006.1" 602.16
"ENSG00000227007.1" 3950.16
"ENSG00000227008.2" 159.48
"ENSG00000227009.1" 164.25
"ENSG00000227011.3" 576.16
"ENSG00000227012.2" 503.17
"ENSG00000227013.3" 717.16
"ENSG00000227014.5" 359.2
"ENSG00000227015.1" 80.99
"ENSG00000227016.3" 1123.16
"ENSG00000227017.1" 415.18
"ENSG00000227018.1" 761.16
"ENSG00000227019.2" 254.45
"ENSG00000227021.1" 282.33
"ENSG00000227023.1" 665.16
"ENSG00000227028.6" 587.84
"ENSG00000227029.1" 254.45
"ENSG00000227032.1" 572.16
"ENSG00000227033.1" 135.99
"ENSG00000227034.1" 31.59
"ENSG00000227035.1" 414.18
"ENSG00000227036.6" 1052.13
"ENSG00000227038.3" 2140.16
"ENSG00000227039.6" 2023.16
"ENSG00000227040.4" 308.26
"ENSG00000227042.1" 352.21
"ENSG00000227043.1" 130.46
"ENSG00000227045.1" 131.37
"ENSG00000227047.1" 427.18
"ENSG00000227048.2" 132.29
"ENSG00000227050.1" 232.63
"ENSG00000227051.6" 7324.16
"ENSG00000227053.1" 118.65
"ENSG00000227054.1" 121.35
"ENSG00000227055.1" 28.3
"ENSG00000227056.2" 524.17
"ENSG00000227057.8" 1623.12
"ENSG00000227058.1" 63.15
"ENSG00000227059.6" 2349.66
"ENSG00000227060.6" 465.17
"ENSG00000227061.1" 4516.16
"ENSG00000227062.2" 161.38
"ENSG00000227063.5" 0
"ENSG00000227064.1" 57.32
"ENSG00000227066.1" 1529.16
"ENSG00000227067.3" 210.91
"ENSG00000227068.1" 374.2
"ENSG00000227069.1" 650.16
"ENSG00000227070.1" 70.12
"ENSG00000227071.1" 60.02
"ENSG00000227072.1" 235.6
"ENSG00000227073.1" 206.98
"ENSG00000227075.1" 271.37
"ENSG00000227076.1" 117.76
"ENSG00000227077.3" 10.5
"ENSG00000227078.1" 261.41
"ENSG00000227080.2" 426.18
"ENSG00000227081.5" 30.48
"ENSG00000227082.1" 3403.16
"ENSG00000227083.1" 275.35
"ENSG00000227087.4" 710.16
"ENSG00000227088.1" 48.29
"ENSG00000227089.2" 131.37
"ENSG00000227090.1" 281.33
"ENSG00000227091.1" 255.24
"ENSG00000227094.1" 258.43
"ENSG00000227096.1" 318.25
"ENSG00000227097.5" 10.5
"ENSG00000227098.1" 301.78
"ENSG00000227101.1" 374.2
"ENSG00000227102.2" 73.83
"ENSG00000227104.3" 172.89
"ENSG00000227105.1" 2767.16
"ENSG00000227107.1" 1798.16
"ENSG00000227108.1" 0
"ENSG00000227109.1" 14.04
"ENSG00000227110.6" 817.74
"ENSG00000227113.2" 18.99
"ENSG00000227115.7" 2221.96
"ENSG00000227117.6" 477.52
"ENSG00000227118.3" 231.64
"ENSG00000227120.1" 167.12
"ENSG00000227121.1" 158.52
"ENSG00000227123.1" 243.53
"ENSG00000227124.8" 1452.19
"ENSG00000227125.1" 303.27
"ENSG00000227128.4" 640.06
"ENSG00000227131.1" 280.33
"ENSG00000227133.1" 176.75
"ENSG00000227134.1" 428.18
"ENSG00000227135.1" 1379.16
"ENSG00000227138.1" 1.61
"ENSG00000227139.1" 188.39
"ENSG00000227140.3" 1334.16
"ENSG00000227141.2" 2212.16
"ENSG00000227143.1" 2605.16
"ENSG00000227145.1" 3489.16
"ENSG00000227148.1" 162.34
"ENSG00000227149.1" 24.17
"ENSG00000227150.1" 45.64
"ENSG00000227151.4" 1588.16
"ENSG00000227152.5" 668.16
"ENSG00000227154.3" 246.51
"ENSG00000227155.7" 612.64
"ENSG00000227157.1" 212.88
"ENSG00000227158.1" 765.16
"ENSG00000227159.8" 1047.16
"ENSG00000227159.8_PAR_Y" 1047.16
"ENSG00000227160.3" 459.17
"ENSG00000227161.1" 0
"ENSG00000227163.2" 261.41
"ENSG00000227165.7" 1089.34
"ENSG00000227166.1" 892.16
"ENSG00000227167.1" 21.27
"ENSG00000227169.2" 104.51
"ENSG00000227170.1" 146.24
"ENSG00000227172.2" 157.57
"ENSG00000227173.1" 174.82
"ENSG00000227175.1" 125.89
"ENSG00000227176.1" 513.17
"ENSG00000227177.1" 68.42
"ENSG00000227179.6" 724.19
"ENSG00000227180.1" 782.16
"ENSG00000227181.1" 32.73
"ENSG00000227182.1" 637.16
"ENSG00000227183.3" 28.84
"ENSG00000227186.1" 125.89
"ENSG00000227187.1" 158.52
"ENSG00000227188.1" 239.56
"ENSG00000227189.2" 1906.16
"ENSG00000227191.8" 754.16
"ENSG00000227192.1" 293.29
"ENSG00000227193.2" 235.6
"ENSG00000227195.9" 430.85
"ENSG00000227196.1" 0
"ENSG00000227197.1" 540.16
"ENSG00000227198.1" 414.18
"ENSG00000227199.1" 1630.16
"ENSG00000227200.1" 119.55
"ENSG00000227201.2" 659.16
"ENSG00000227203.3" 127.71
"ENSG00000227204.1" 800.16
"ENSG00000227205.4" 175.78
"ENSG00000227206.1" 134.14
"ENSG00000227207.2" 106.25
"ENSG00000227209.1" 278.34
"ENSG00000227210.1" 282.33
"ENSG00000227211.2" 97.61
"ENSG00000227212.3" 143.43
"ENSG00000227213.1" 175.78
"ENSG00000227214.2" 773.16
"ENSG00000227215.1" 221.75
"ENSG00000227217.1" 499.17
"ENSG00000227218.7" 712.57
"ENSG00000227220.1" 236.59
"ENSG00000227224.1" 135.06
"ENSG00000227225.1" 691.16
"ENSG00000227227.1" 312.26
"ENSG00000227230.1" 435.18
"ENSG00000227232.5" 1092.16
"ENSG00000227233.1" 2118.16
"ENSG00000227234.1" 210.91
"ENSG00000227236.2" 1465.16
"ENSG00000227237.1" 204.03
"ENSG00000227238.1" 1429.16
"ENSG00000227240.1" 573.16
"ENSG00000227241.1" 0
"ENSG00000227242.4" 1524.16
"ENSG00000227243.3" 343.22
"ENSG00000227244.2" 437.18
"ENSG00000227245.1" 250.48
"ENSG00000227247.1" 1024.16
"ENSG00000227248.1" 560.16
"ENSG00000227249.1" 1486.16
"ENSG00000227251.1" 557.16
"ENSG00000227252.1" 2082.16
"ENSG00000227253.3" 437.18
"ENSG00000227254.1" 623.16
"ENSG00000227255.1" 159.48
"ENSG00000227256.1" 510.17
"ENSG00000227257.1" 135.99
"ENSG00000227258.5" 240.55
"ENSG00000227259.2" 2.37
"ENSG00000227260.1" 178.68
"ENSG00000227261.1" 372.2
"ENSG00000227262.3" 732.16
"ENSG00000227264.3" 1220.16
"ENSG00000227265.2" 931.16
"ENSG00000227267.3" 322.24
"ENSG00000227268.3" 4018.16
"ENSG00000227269.1" 181.59
"ENSG00000227270.1" 0
"ENSG00000227271.1" 0
"ENSG00000227274.1" 884.16
"ENSG00000227275.1" 258.43
"ENSG00000227278.1" 174.82
"ENSG00000227279.1" 182.56
"ENSG00000227282.1" 307.26
"ENSG00000227283.1" 89.19
"ENSG00000227284.2" 1178.16
"ENSG00000227288.3" 1416.16
"ENSG00000227289.1" 932.16
"ENSG00000227290.1" 630.16
"ENSG00000227291.1" 104.51
"ENSG00000227292.1" 363.2
"ENSG00000227293.1" 113.3
"ENSG00000227294.1" 293.29
"ENSG00000227295.2" 1647.16
"ENSG00000227297.1" 564.16
"ENSG00000227298.1" 231.64
"ENSG00000227300.12" 734.21
"ENSG00000227301.1" 885.16
"ENSG00000227302.1" 53.78
"ENSG00000227303.1" 364.2
"ENSG00000227304.3" 1234.16
"ENSG00000227305.1" 442.17
"ENSG00000227306.1" 328.23
"ENSG00000227307.1" 684.16
"ENSG00000227308.2" 343.22
"ENSG00000227309.1" 108.88
"ENSG00000227311.3" 221.75
"ENSG00000227312.2" 97.61
"ENSG00000227313.1" 609.16
"ENSG00000227321.2" 774.16
"ENSG00000227329.2" 1.4
"ENSG00000227330.1" 219.78
"ENSG00000227331.1" 541.16
"ENSG00000227335.1" 0
"ENSG00000227336.1" 162.34
"ENSG00000227337.1" 212.88
"ENSG00000227338.1" 205.01
"ENSG00000227339.1" 2527.16
"ENSG00000227342.1" 167.12
"ENSG00000227343.1" 341.22
"ENSG00000227344.2" 1292.16
"ENSG00000227345.8" 3076.36
"ENSG00000227347.1" 1131.16
"ENSG00000227348.1" 540.16
"ENSG00000227349.1" 237.58
"ENSG00000227350.1" 207.96
"ENSG00000227351.2" 588.16
"ENSG00000227352.1" 75.4
"ENSG00000227353.1" 338.22
"ENSG00000227354.6" 1497.16
"ENSG00000227355.2" 251.74
"ENSG00000227356.2" 161.38
"ENSG00000227358.1" 103.64
"ENSG00000227359.1" 302.27
"ENSG00000227360.1" 209.36
"ENSG00000227361.1" 25.68
"ENSG00000227363.1" 458.17
"ENSG00000227364.1" 115.07
"ENSG00000227365.1" 209.93
"ENSG00000227367.1" 1029.16
"ENSG00000227368.1" 288.31
"ENSG00000227370.1" 198.15
"ENSG00000227371.1" 161.38
"ENSG00000227372.11" 4213.69
"ENSG00000227373.5" 251.19
"ENSG00000227374.1" 236.59
"ENSG00000227375.5" 1435.16
"ENSG00000227376.1" 293.29
"ENSG00000227379.2" 233.62
"ENSG00000227382.1" 811.16
"ENSG00000227383.1" 80.18
"ENSG00000227386.1" 10.17
"ENSG00000227388.2" 287.31
"ENSG00000227391.1" 3578.16
"ENSG00000227392.1" 865.16
"ENSG00000227393.1" 586.16
"ENSG00000227394.1" 323.24
"ENSG00000227395.1" 1522.16
"ENSG00000227397.1" 5.04
"ENSG00000227398.3" 4639.16
"ENSG00000227399.1" 224.71
"ENSG00000227400.2" 264.51
"ENSG00000227401.1" 48.29
"ENSG00000227403.1" 1290.16
"ENSG00000227404.1" 1150.16
"ENSG00000227406.1" 1525.16
"ENSG00000227407.1" 270.37
"ENSG00000227408.1" 764.16
"ENSG00000227409.1" 201.09
"ENSG00000227411.1" 966.16
"ENSG00000227412.1" 959.16
"ENSG00000227413.1" 103.64
"ENSG00000227416.2" 171.93
"ENSG00000227417.3" 384.19
"ENSG00000227418.6" 915.66
"ENSG00000227421.1" 362.2
"ENSG00000227423.2" 646.16
"ENSG00000227425.1" 35.64
"ENSG00000227426.1" 628.16
"ENSG00000227427.1" 714.16
"ENSG00000227430.1" 134.14
"ENSG00000227431.5" 191.17
"ENSG00000227432.1" 260.42
"ENSG00000227433.1" 114.18
"ENSG00000227434.2" 366.2
"ENSG00000227436.1" 312.26
"ENSG00000227437.1" 368.2
"ENSG00000227438.1" 413.18
"ENSG00000227439.1" 1.3
"ENSG00000227440.1" 183.53
"ENSG00000227443.2" 136.91
"ENSG00000227444.1" 491.17
"ENSG00000227445.1" 882.16
"ENSG00000227447.1" 188.39
"ENSG00000227449.8" 1631.16
"ENSG00000227453.1" 704.16
"ENSG00000227454.2" 640.16
"ENSG00000227455.2" 1844.91
"ENSG00000227456.7" 1131.84
"ENSG00000227459.1" 97.61
"ENSG00000227462.1" 80.18
"ENSG00000227463.2" 1748.16
"ENSG00000227465.1" 276.35
"ENSG00000227466.1" 198.15
"ENSG00000227467.3" 2191.16
"ENSG00000227468.4" 34.34
"ENSG00000227470.1" 0
"ENSG00000227471.8" 995.79
"ENSG00000227473.1" 648.16
"ENSG00000227474.1" 605.16
"ENSG00000227475.1" 4.41
"ENSG00000227477.1" 708.81
"ENSG00000227479.1" 171.93
"ENSG00000227480.2" 536.16
"ENSG00000227481.1" 318.25
"ENSG00000227482.1" 964.16
"ENSG00000227484.1" 272.36
"ENSG00000227485.1" 107.12
"ENSG00000227486.1" 748.16
"ENSG00000227487.3" 590.68
"ENSG00000227488.2" 268.38
"ENSG00000227489.1" 394.19
"ENSG00000227491.1" 890.16
"ENSG00000227492.1" 587.16
"ENSG00000227493.1" 677.16
"ENSG00000227494.2" 304.27
"ENSG00000227495.1" 324.24
"ENSG00000227496.1" 1271.16
"ENSG00000227497.1" 1570.16
"ENSG00000227498.2" 315.25
"ENSG00000227499.1" 29.38
"ENSG00000227500.9" 2009.47
"ENSG00000227502.2" 2496.16
"ENSG00000227505.1" 58.03
"ENSG00000227507.2" 636.29
"ENSG00000227508.6" 1058.37
"ENSG00000227509.1" 468.17
"ENSG00000227510.3" 893.17
"ENSG00000227511.1" 603.16
"ENSG00000227512.1" 605.16
"ENSG00000227513.1" 609.16
"ENSG00000227514.3" 262.41
"ENSG00000227515.3" 167.12
"ENSG00000227516.1" 147.18
"ENSG00000227517.6" 745.69
"ENSG00000227518.4" 2664.16
"ENSG00000227519.1" 214.85
"ENSG00000227521.2" 729.16
"ENSG00000227523.1" 67.66
"ENSG00000227525.4" 479.17
"ENSG00000227527.2" 402.18
"ENSG00000227528.5" 156.09
"ENSG00000227531.1" 485.17
